,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist,album,id,artist_uri,genres,lyrics,popularity,release_date,lyrics_filtered,valence_lyrics,arousal_lyrics,dominance_lyrics
4930,0.488,0.36,1.0,-11.497,1.0,0.0988,0.815,0.863,0.0998,0.394,143.164,audio_features,spotify:track:0if7xE45Jdg7QiJcXqMA12,https://api.spotify.com/v1/tracks/0if7xE45Jdg7QiJcXqMA12,https://api.spotify.com/v1/audio-analysis/0if7xE45Jdg7QiJcXqMA12,195634,3,Afro Blue,Sam Gendel,Satin Doll,0if7xE45Jdg7QiJcXqMA12,spotify:artist:3luuQQRuSBuDNnrkYvatnk,"['fourth world', 'indie jazz', 'indie soul', 'uk contemporary jazz']",[''],28.0,2020-03-13,Error: No lyrics found,,,
1565,0.617,0.804,0.0,-5.31,1.0,0.0332,0.514,0.000106,0.0877,0.679,150.645,audio_features,spotify:track:2t3wIskZnJqhvinCuicF9S,https://api.spotify.com/v1/tracks/2t3wIskZnJqhvinCuicF9S,https://api.spotify.com/v1/audio-analysis/2t3wIskZnJqhvinCuicF9S,224880,4,Free Loop,Various Artists,Noughties Pop,2t3wIskZnJqhvinCuicF9S,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,[],[''],16.0,2021-06-11,Error: No lyrics found,,,
4521,0.825,0.477,2.0,-10.59,0.0,0.301,0.772,0.0,0.105,0.379,117.931,audio_features,spotify:track:5lsrKf4mzIO4gA9U9eBYms,https://api.spotify.com/v1/tracks/5lsrKf4mzIO4gA9U9eBYms,https://api.spotify.com/v1/audio-analysis/5lsrKf4mzIO4gA9U9eBYms,278493,4,Overtime,ScHoolboy Q,Blank Face LP,5lsrKf4mzIO4gA9U9eBYms,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']","[""[Intro: Miguel]\nRighteous, righteous\nWoo, huh, uh\nGoddamn\n\n[Pre-Chorus: Miguel]\nBaby, let me know it's mine\nAnd I might put in overtime (Yeah)\nUnderstanding overnight\nYou know tonight ain't a sober night\n\n[Chorus: Miguel &amp; ScHoolboy Q]\nI wanna fuck right now\nI wanna fuck right now, yeah\nI wanna fuck right now (Yo)\nI wanna fuck, yeah, I wanna fuck, yeah\n[Verse 1: ScHoolboy Q]\nI wanna fuck right now (Ayy)\nIn the bedroom geeked, while your clothes hang down (Ayy)\nChillin' all day (All day), lovin' all night (All night)\nNice ass (Nice ass), and your stomach all tight (All tight)\nIf your money ain't right (Ain't right), uh, I should be in your life, uh\nPut it down when your boyfriend know, girl\nBoth hands where the sun won't show, girl\nMeet you 'round four with the chauffeur\nKeep a penny on top of my loafers\nKeep a diamond on each of my tooth\nI'm gettin' money like athletes\nIt can, it can go down in the backseat\nI know all your right spots without asking, hey\n\n[Pre-Chorus: Miguel]\nBaby, let me know it's mine\nAnd I might put in overtime (That's right, yeah)\nUnderstanding overnight\nYou know that I ain't the sober type\n\n[Chorus: Miguel &amp; Kendrick Lamar]\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah (Right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah\n\n[Verse 2: ScHoolboy Q]\nGirl you bangin', you dynamite\nKeep an arch in your back when you do it like\nFuck with me, you be luxury day and night\nGot me trickin' on everything overpriced\nCan I hit it and skip all the love?\nLeave your square and come chill with a thug (Yeah)\nGirl I'm privileged, you know how the time be changin'\nKnow I’m hittin' it right when your core be shakin'\nWhy you hangin' with niggas that's missin' payments?\nKeepin' my dollars on top of dollars\nNetflix and chill when it's after hours\nI should be in your room when you leave the shower\nHittin' them spots like you taught me 'bout 'em\nGirl, me and you got a lot in common\nI'm the one you should call when you're done with clubbin'\nDarlin' fuck all the talk, let me show you somethin', uh (Ayy)\n\n[Pre-Chorus: Miguel]\nBaby, let me know it's mine\nAnd I might put in overtime (That's right, yeah)\nUnderstanding overnight\nYou know that I ain't the sober type\n\n[Chorus: Miguel &amp; Kendrick Lamar]\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah (Right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah\n\n[Verse 3: Justine Skye]\nBaby, let me know it's mine\nAnd I'ma put in overtime\nThat's right, you're understanding overnight\nYou know that I ain't the sober type\nTell me what you want and I might do it (Baby)\nI've been tryna figure out your motive, yeah\nGet it up, I put it down, I'ma show you how I do it\nWanna feel them lips all over me\nBut first I gotta know you're into me\nAin't tryna tease\nBut I'm not the kind of girl that be sleepin' around\nLet me tell you how I'm feelin'\nIf you're a man, be a man, I'ma give you the world\nYou gon' have to wait a little\nYou gon' have to show me that you know my love is strong\nGot my heart in the middle\nI gotta trust you a little\nIf I say I will, I'm up for thrill\n\n[Bridge: ScHoolboy Q &amp; Miguel]\nOh\nOh, oh, woah\nOh\nYeah\nOh\nWoah\nYeah, woah\n\n[Chorus: Miguel, Justine Skye &amp; Kendrick Lamar]\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah (Right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck right now (Right now, right now)\nI wanna fuck, yeah, I wanna fuck, yeah""]",53.0,2016-07-08,righteous righteous woo huh uh goddamn baby let know mine might put overtime yeah understanding overnight know tonight ain't sober night wanna fuck right wanna fuck right yeah wanna fuck right yo wanna fuck yeah wanna fuck yeah wanna fuck right ayy bedroom geeked clothes hang ayy chillin' day day lovin' night night nice ass nice ass stomach tight tight money ain't right ain't right uh life uh put boyfriend know girl hands sun show girl meet 'round four chauffeur keep penny top loafers keep diamond tooth i'm gettin' money like athletes go backseat know right spots without asking hey baby let know mine might put overtime that's right yeah understanding overnight know ain't sober type wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah right wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah girl bangin' dynamite keep arch back like fuck luxury day night got trickin' everything overpriced hit skip love? leave square come chill thug yeah girl i'm privileged know time changin' know i’m hittin' right core shakin' hangin' niggas that's missin' payments? keepin' dollars top dollars netflix chill hours room leave shower hittin' spots like taught 'bout 'em girl got lot common i'm one call done clubbin' darlin' fuck talk let show somethin' uh ayy baby let know mine might put overtime that's right yeah understanding overnight know ain't sober type wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah right wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah baby let know mine i'ma put overtime that's right understanding overnight know ain't sober type tell want might baby i've tryna figure motive yeah get put i'ma show wanna feel lips first gotta know ain't tryna tease i'm kind girl sleepin' around let tell i'm feelin' man man i'ma give world gon' wait little gon' show know love strong got heart middle gotta trust little say i'm thrill oh oh oh woah oh yeah oh woah yeah woah wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah right wanna fuck right right right wanna fuck right right right wanna fuck right right right wanna fuck yeah wanna fuck yeah,3.338802816901408,2.4185915492957752,3.160985915492958
2048,0.671,0.454,0.0,-14.324,0.0,0.0385,0.169,0.00735,0.0871,0.681,132.109,audio_features,spotify:track:6prmiVokCCQB1VAYhq5TGJ,https://api.spotify.com/v1/tracks/6prmiVokCCQB1VAYhq5TGJ,https://api.spotify.com/v1/audio-analysis/6prmiVokCCQB1VAYhq5TGJ,195067,4,Stray Cat Strut,Stray Cats,Stray Cats,6prmiVokCCQB1VAYhq5TGJ,spotify:artist:2ibPkysx2PXqWLmxFD7jSg,"['instrumental surf', 'rock-and-roll', 'rockabilly']","['[Intro]\nOoh\nOoh\nOoh\nOoh\n\nBlack and orange stray cat sittin\' on a fence\nAin\'t got enough dough to pay the rent\nI\'m flat broke but I don\'t care\nI strut right by with my tail in the air\n\nStray cat strut I\'m a ladies\' cat\nI\'m a feline Casanova (Hey, man, that\'s that)\nGet a shoe thrown at me from a mean old man\nGet my dinner from a garbage can\n(Meow) Yeah, don\'t cross my path!\n\n[Bridge]\nI don\'t bother chasing mice around (Oh no!)\nI slink down the alley lookin\' for a fight\nHowlin\' to the moonlight on a hot summer night\n\nSingin\' the blues while the lady cats cry\n""Wild stray cat, you\'re a real gone guy""\nI wish I could be as carefree and wild\nBut I got cat class and I got cat style\n\n[Bridge]\nI don\'t bother chasing mice around\nI slink down the alley lookin\' for a fight\nHowlin\' to the moonlight on a hot summer night\n\nSingin\' the blues while the lady cats cry\n""Wild stray cat, you\'re a real gone guy""\nI wish I could be as carefree and wild\nBut I got cat class and I got cat style']",44.0,1981-09-26,"ooh ooh ooh ooh black orange stray cat sittin' fence ain't got enough dough pay rent i'm flat broke care strut right tail air stray cat strut i'm ladies' cat i'm feline casanova hey man that's get shoe thrown mean old man get dinner garbage meow yeah cross path! bother chasing mice around oh no! slink alley lookin' fight howlin' moonlight hot summer night singin' blues lady cats cry ""wild stray cat real gone guy"" wish could carefree wild got cat class got cat style bother chasing mice around slink alley lookin' fight howlin' moonlight hot summer night singin' blues lady cats cry ""wild stray cat real gone guy"" wish could carefree wild got cat class got cat style",3.316911764705882,2.395882352941177,3.2360294117647057
6272,0.646,0.794,7.0,-6.104,1.0,0.19,0.0885,6.16e-06,0.201,0.287,170.216,audio_features,spotify:track:0yN4fNzmVnmgC0dsOoi9Wh,https://api.spotify.com/v1/tracks/0yN4fNzmVnmgC0dsOoi9Wh,https://api.spotify.com/v1/audio-analysis/0yN4fNzmVnmgC0dsOoi9Wh,211933,4,Bad Blood,Taylor Swift,1989 (Deluxe Edition),0yN4fNzmVnmgC0dsOoi9Wh,spotify:artist:06HL4z0CvFAxyc27GXpf02,['pop'],"[""[Chorus]\n'Cause baby, now we've got bad blood\nYou know it used to be mad love\nSo take a look what you've done\n'Cause baby, now we've got bad blood, hey!\nNow we've got problems\nAnd I don't think we can solve 'em\nYou made a really deep cut\nAnd baby, now we've got bad blood, hey!\n\n[Verse 1]\nDid you have to do this?\nI was thinking that you could be trusted\nDid you have to ruin what was shiny?\nNow it's all rusted\nDid you have to hit me where I'm weak?\nBaby, I couldn't breathe\nAnd rub it in so deep\nSalt in the wound like you're laughing right at me\n[Pre-Chorus]\nOh, it's so sad to\nThink about the good times\nYou and I\n\n[Chorus]\n'Cause baby, now we've got bad blood\nYou know it used to be mad love\nSo take a look what you've done\n'Cause baby, now we've got bad blood, hey!\nNow we've got problems\nAnd I don't think we can solve 'em\nYou made a really deep cut\nAnd baby, now we've got bad blood, hey!\n\n[Verse 2]\nDid you think we'd be fine?\nStill got scars in my back from your knives\nSo don't think it's in the past\nThese kinds of wounds they last and they last\nNow, did you think it all through?\nAll these things will catch up to you\nAnd time can heal, but this won't\nSo if you're coming my way\nJust don't\n\n[Pre-Chorus]\nOh, it's so sad to\nThink about the good times\nYou and I\n\n[Chorus]\n'Cause baby, now we've got bad blood\nYou know it used to be mad love\nSo take a look what you've done\n'Cause baby, now we've got bad blood, hey!\nNow we've got problems\nAnd I don't think we can solve 'em\nYou made a really deep cut\nAnd baby, now we've got bad blood, hey!\n\n[Bridge]\nBand-aids don't fix bullet holes\nYou say sorry just for show\nIf you live like that, you live with ghosts\nBand-aids don't fix bullet holes\nYou say sorry just for show\nIf you live like that, you live with ghosts\nIf you love like that, blood runs cold!\n\n[Chorus]\n'Cause baby, now we've got bad blood\nYou know it used to be mad love\nSo take a look what you've done\n'Cause baby, now we've got bad blood, hey!\nNow we've got problems\nAnd I don't think we can solve 'em (Think we can solve 'em)\nYou made a really deep cut\nAnd baby, now we've got bad blood, hey!\n'Cause baby, now we've got bad blood\nYou know it used to be mad love\nSo take a look what you've done (Look what you've done)\n'Cause baby, now we've got bad blood, hey!\nNow we've got problems\nAnd I don't think we can solve 'em\nYou made a really deep cut\nAnd baby, now we've got bad blood, hey!""]",57.0,2014-10-27,'cause baby we've got bad blood know used mad love take look done 'cause baby we've got bad blood hey! we've got problems think solve 'em made really deep cut baby we've got bad blood hey! this? thinking could trusted ruin shiny? rusted hit i'm weak? baby breathe rub deep salt wound like laughing right oh sad think good times 'cause baby we've got bad blood know used mad love take look done 'cause baby we've got bad blood hey! we've got problems think solve 'em made really deep cut baby we've got bad blood hey! think we'd fine? still got scars back knives think past kinds wounds last last think through? things catch time heal coming way oh sad think good times 'cause baby we've got bad blood know used mad love take look done 'cause baby we've got bad blood hey! we've got problems think solve 'em made really deep cut baby we've got bad blood hey! band-aids fix bullet holes say sorry show live like live ghosts band-aids fix bullet holes say sorry show live like live ghosts love like blood runs cold! 'cause baby we've got bad blood know used mad love take look done 'cause baby we've got bad blood hey! we've got problems think solve 'em think solve 'em made really deep cut baby we've got bad blood hey! 'cause baby we've got bad blood know used mad love take look done look done 'cause baby we've got bad blood hey! we've got problems think solve 'em made really deep cut baby we've got bad blood hey!,2.796619718309858,2.242957746478873,2.7946478873239444
3375,0.579,0.415,7.0,-11.599,1.0,0.0397,0.929,0.0018,0.671,0.42,102.713,audio_features,spotify:track:0TQ8ZHFhrbH9I0WRjIzOCQ,https://api.spotify.com/v1/tracks/0TQ8ZHFhrbH9I0WRjIzOCQ,https://api.spotify.com/v1/audio-analysis/0TQ8ZHFhrbH9I0WRjIzOCQ,219093,4,Nothing Arrived - Live from Spotify London,Villagers,Spotify Sessions,0TQ8ZHFhrbH9I0WRjIzOCQ,spotify:artist:2m1l9MLSslzup4vvokKgvQ,"['chamber pop', 'indie folk', 'indie rock', 'stomp and holler']","[""Savanna scatters and the seabird sings\nSo why should we fear what travel brings?\nWhat were we hoping to get out of this?\nSome kind of momentary bliss?\n\nI waited for something, but something died\nSo I waited for nothing, and nothing arrived\n\nIt's our dearest ally, it's our closest friend\nIt's our darkest blackout, it's our final end\nMy dear sweet nothing, let's start anew\nFrom here on in, it's just me and you\n\nI waited for something, but something died\nSo I waited for nothing, and nothing arrived\nWell I guess it's over, I guess it's begun\nIt's a losers' table, but we've already won\nIt's a funny battle, it's a constant game\nI guess I was busy, when nothing came\n\nI guess I was busy (when nothing arrived)\nI guess I was busy (when nothing arrived)\nI guess I was busy (when nothing arrived)\nI guess I was busy\n\nI waited for something, but something died\nSo I waited for nothing, and nothing arrived\nI waited for something, but something died\nSo I waited for nothing, and nothing arrived nothing arrived""]",65.0,2013-02-18,savanna scatters seabird sings fear travel brings? hoping get this? kind momentary bliss? waited something something died waited nothing nothing arrived dearest ally closest friend darkest blackout final end dear sweet nothing let's start anew waited something something died waited nothing nothing arrived well guess guess begun losers' table we've already funny battle constant game guess busy nothing came guess busy nothing arrived guess busy nothing arrived guess busy nothing arrived guess busy waited something something died waited nothing nothing arrived waited something something died waited nothing nothing arrived nothing arrived,2.49,1.918863636363636,2.3504545454545456
8493,0.586,0.808,9.0,-5.061,0.0,0.0447,0.203,0.0,0.13,0.455,95.979,audio_features,spotify:track:6hecXwh6EZHcl6rZyJftKQ,https://api.spotify.com/v1/tracks/6hecXwh6EZHcl6rZyJftKQ,https://api.spotify.com/v1/audio-analysis/6hecXwh6EZHcl6rZyJftKQ,274987,4,Overtime,Chris Brown,Indigo (Extended),6hecXwh6EZHcl6rZyJftKQ,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']","[""[Intro]\nYeah\nOh-oh\n\n[Verse 1]\nBaby, he's the reason for the way you feelin'\nI know what you need\nAnd you can\u2005get\u2005it on sight\u2005(Yeah), yeah (Yeah)\n'Cause I ain't like\u2005the others\nSoon you gon' discover\nThis that type of lovin' that can change your life, oh-oh\n\n[Pre-Chorus]\nI got all the time in the world (Huh)\nNo expectations at all (No)\nI just want what's best for you, girl\nRelieve that headache, babe\nI'm your Tylenol\n[Chorus]\nHe don't deserve your time\nPut him on the bench a while\nLet me do you better\nWhoa\nDon't you deserve to smile?\nI'ma put in overtime\nLet me do you better\nBetter (Hey)\n\n[Post-Chorus]\nLet me teach you the way you should be treated (Ha)\nLet me do it the way, know you need it to be done\nAnd we can wake up runnin' back and repeat it\nLet me do you better, whoa-whoa (Yeah)\n\n[Verse 2]\nI can see you stressin', let me be your blessin'\nBaby, if you let me, I can ease your mind (Yeah), whoa, yeah\nGirl, you need to face it, I am the replacement\nI'm the better version, call me two-point-five, oh yeah yeah yeah\n\n[Pre-Chorus]\n(I got all)\nI got all the time in the world (Huh)\nNo expectations at all\nI just want what's best for you, girl (You, girl)\nWell, leave that headache, babe\nI'm your Tylenol\n\n[Chorus]\n(He don't, no, hey)\nHe don't deserve your time (Oh, no)\nPut him on the bench a while\nLet me do you better\nWhoa (Yeah)\nDon't you deserve to smile? (You do)\nI'ma put in overtime (Oh)\nLet me do you better\nWhoa, whoa\n\n[Post-Chorus]\nLet me teach you the way you should be treated (Treated, yeah, ha)\nLet me do it the way, know you need it to be done (Woo!)\nAnd we can wake up, run it back and repeat it (Oh, and repeat)\nLet me do you better (Oh), whoa-whoa\n\n[Bridge]\nWhen you're tired of all his talk, yeah\nWhen you want action, give me a call\n‘Cause baby, I can show you how\nSatisfaction goes (Hey), let me show you now, whoa-oh\nOoh, ooh (Haha)\nDo you better\nOoh, ooh (Haha)\nDo you better, yeah\n\n[Chorus]\nHe don't deserve your time (Oh-oh)\nPut him on the bench a while\nLet me do you better (Better)\nWhoa (Better)\nDon't you deserve to smile? (Deserve)\nI'ma put in overtime (Overtime)\nLet me do you better (I'll do you better, yeah)\n(I'll do you better, yeah)\n\n[Post-Chorus]\nLet me teach you the way you should be treated (Ooh, ha)\nLet me do it the way, know you need it to be done\nAnd we can wake up, run it back and repeat it (Hey)\nLet me do you better, whoa-whoa\n(Do you better now, better)\n(Do you better now)\n\n[Outro]\nHe don't deserve your time\nPut him on the bench a while\nLet me do you better\nWhoa\nDon't you deserve to smile?\nI'ma put in overtime\nLet me do you better (Oh)\nBetter (Oh)""]",58.0,2019-10-04,yeah oh-oh baby he's reason way feelin' know need get sight yeah yeah yeah 'cause ain't like others soon gon' discover type lovin' change life oh-oh got time world huh expectations want what's best girl relieve headache babe i'm tylenol deserve time put bench let better whoa deserve smile? i'ma put overtime let better better hey let teach way treated ha let way know need done wake runnin' back repeat let better whoa-whoa yeah see stressin' let blessin' baby let ease mind yeah whoa yeah girl need face replacement i'm better version call two-point-five oh yeah yeah yeah got got time world huh expectations want what's best girl girl well leave headache babe i'm tylenol hey deserve time oh put bench let better whoa yeah deserve smile? i'ma put overtime oh let better whoa whoa let teach way treated treated yeah ha let way know need done woo! wake run back repeat oh repeat let better oh whoa-whoa tired talk yeah want action give call ‘cause baby show satisfaction goes hey let show whoa-oh ooh ooh haha better ooh ooh haha better yeah deserve time oh-oh put bench let better better whoa better deserve smile? deserve i'ma put overtime overtime let better i'll better yeah i'll better yeah let teach way treated ooh ha let way know need done wake run back repeat hey let better whoa-whoa better better better deserve time put bench let better whoa deserve smile? i'ma put overtime let better oh better oh,3.179268292682926,2.122439024390244,2.988414634146342
3170,0.338,0.282,3.0,-10.902,1.0,0.0293,0.64,0.0,0.111,0.0952,141.468,audio_features,spotify:track:1Qcx39jI9pjoTrURXuk3QY,https://api.spotify.com/v1/tracks/1Qcx39jI9pjoTrURXuk3QY,https://api.spotify.com/v1/audio-analysis/1Qcx39jI9pjoTrURXuk3QY,204520,3,Seventeen Again (feat. Novo Amor),Charli Adams,Seventeen Again (feat. Novo Amor),1Qcx39jI9pjoTrURXuk3QY,spotify:artist:2RzQznPCFWvnq3wBh0zzD2,"['indie pop', 'nashville singer-songwriter']","[""[Verse 1]\nI don't wanna go home\nI was walking around, just me and my headphones\nI thought I'd cry but I don't\n\n[Verse 2]\nI could visit my friends\nRoll the windows down on Broadway, take it all in\nAnd head up north again\n\n[Chorus]\nYou're all I've ever known\nI'm a tourist with a camera phone\nI'll decorate all on my own\nGot a poster and a microphone\nSeventeen again, someplace to go\n\n[Verse 3]\nI could get a quick job\nSelling roses on Fridays outside the nightclub\nMake some friends, call them up\n\n[Chorus]\nYou're all I've ever known\nI'm a tourist with a camera phone\nI'll decorate all my own\nGot a postcard and a dial tone\nIn a jacket 'cause I know it's cold\nSorting out all thе shit from back home\n\n[Outro]\nI'm an echo\nI'm an echo\n\nLa la, la la la la\nLa la la, la la la, la la""]",46.0,2021-06-23,wanna go home walking around headphones thought i'd cry could visit friends roll windows broadway take head north i've ever known i'm tourist camera phone i'll decorate got poster microphone seventeen someplace go could get quick job selling roses fridays outside nightclub make friends call i've ever known i'm tourist camera phone i'll decorate got postcard dial tone jacket 'cause know cold sorting thе shit back home i'm echo i'm echo la la la la la la la la la la la la la la,3.309272727272727,2.250909090909091,3.182545454545454
7869,0.667,0.773,5.0,-4.983,0.0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707,4,Hit 'Em Up Style (Oops!),Blu Cantrell,So Blu,4zYTZvtcww7OWKie7fxA9E,spotify:artist:6vytZ677lz4LzCrUDcDokM,"['hip pop', 'r&b', 'urban contemporary']","['[Verse 1]\nWhile he was schemin\'\nI was beamin\' in the Beamer just steamin\'\nCan\'t believe that I caught my man cheatin\'\nSo I found another way to make him pay for it all\nSo I went to Neiman Marcus on a shopping spree-ah\nAnd on my way, I grabbed Sole and Mia\nAnd as the cashbox rang, I thought everything away\n\n[Pre-Chorus]\n(Oops!) There goes the dreams we used to say\n(Oops!) There goes the time we spent away\n(Oops!) There goes the love I had\nBut you cheated on me and that\'s for that now\n(Oops!) There goes the house we\'ve made a home\n(Oops!) There goes ""You\'ll never leave me alone""\n(Oops!) For all the lies you told\nThis is what you\'re owed\n[Chorus]\nHey ladies, when ya man wanna get buck wild\nJust go back and hit \'em up style\nGet your hands on his cash and\nSpend it to the last dime for all the hard times\nOh, when you go, then everything goes\nFrom the crib to the ride and the clothes\nSo you better let \'em know that\nIf he mess up, you gotta hit \'em up\n\n[Verse 2]\nWhile he was braggin\'\nI was coming down the hill just draggin\'\nAll his pictures and his clothes in a bag and\nSold everything else \'til there was just nothing left\nAnd I paid, all the bills about a month too late\nIt\'s a shame we have to play these games\nThe love we had just fade away, away\n\n[Pre-Chorus]\n(Oops!) There goes the dreams we used to say\n(Oops!) There goes the time we spent away\n(Oops!) There goes the love I had\nBut you cheated on me and that\'s for that now\n(Oops!) There goes the house we\'ve made a home\n(Oops!) There goes ""you\'ll never leave me alone""\n(Oops!) For all the lies you told\nThis is what you owe\n\n[Chorus]\nHey ladies (Hey ladies), when ya man wanna get buck wild\nJust go back and hit \'em up style\nGet your hands on his cash and\nSpend it to the last dime for all the hard times\nOh (Oh), when you go then everything goes\nFrom the crib to the ride and the clothes\nSo you better let \'em know that\nIf he mess up, you gotta hit \'em up\nHey ladies (Ladies), when ya man wanna get buck wild (Oh)\nJust go back and hit \'em up style\nGet your hands on his cash and\nSpend it to the last dime for all the hard times\nOh, when you go, then everything goes\nFrom the crib to the ride and the clothes\nSo you better let \'em know that\nIf you mess up, you gotta hit \'em up\n\n[Bridge]\nAll of the dreams you sold\nLeft me out in the cold\nWhat happened to the days when we used to trust each other?\nAnd all of the things I sold\nWill take you until you get old\nTo get \'em back without me\n\'Cause revenge is just better than money, you\'ll see\n\n[Chorus]\nHey ladies, when ya man wanna get buck wild\nJust go back and hit \'em up style (Hit \'em up style)\nGet your hands on his cash and (Oh yeah)\nOh, when you go then everything goes\nFrom the crib to the ride and the clothes\nSo you better let \'em know that\nIf he mess up, you gotta hit \'em up (Oh-oh-oh)\nHey ladies (Hey ladies, hey ladies, hey ladies, yeah)\nWhoa, oh, oh, oh, oh\nOh, oh no, oh no, yeah, oh oh oh\nIf he mess up, you gotta hit \'em up (Hit \'em up, yeah)\nHey ladies, when ya man wanna get buck wild (Buck wild)\nJust go back and hit \'em up style (Oh)\nGet your hands on his cash and (Da da dum, da da dum)\nOh, when you go then everything goes (Everything goes)\nFrom the crib to the ride and the clothes\nSo you better let \'em know that\nIf he mess up, you gotta hit \'em up']",74.0,2001-01-18,"schemin' beamin' beamer steamin' can't believe caught man cheatin' found another way make pay went neiman marcus shopping spree-ah way grabbed sole mia cashbox rang thought everything away oops! goes dreams used say oops! goes time spent away oops! goes love cheated that's oops! goes house we've made home oops! goes ""you'll never leave alone"" oops! lies told owed hey ladies ya man wanna get buck wild go back hit 'em style get hands cash spend last dime hard times oh go everything goes crib ride clothes better let 'em know mess gotta hit 'em braggin' coming hill draggin' pictures clothes bag sold everything else 'til nothing left paid bills month late shame play games love fade away away oops! goes dreams used say oops! goes time spent away oops! goes love cheated that's oops! goes house we've made home oops! goes ""you'll never leave alone"" oops! lies told owe hey ladies hey ladies ya man wanna get buck wild go back hit 'em style get hands cash spend last dime hard times oh oh go everything goes crib ride clothes better let 'em know mess gotta hit 'em hey ladies ladies ya man wanna get buck wild oh go back hit 'em style get hands cash spend last dime hard times oh go everything goes crib ride clothes better let 'em know mess gotta hit 'em dreams sold left cold happened days used trust other? things sold take get old get 'em back without 'cause revenge better money see hey ladies ya man wanna get buck wild go back hit 'em style hit 'em style get hands cash oh yeah oh go everything goes crib ride clothes better let 'em know mess gotta hit 'em oh-oh-oh hey ladies hey ladies hey ladies hey ladies yeah whoa oh oh oh oh oh oh oh yeah oh oh oh mess gotta hit 'em hit 'em yeah hey ladies ya man wanna get buck wild buck wild go back hit 'em style oh get hands cash da da dum da da dum oh go everything goes everything goes crib ride clothes better let 'em know mess gotta hit 'em",2.3459649122807016,1.7542982456140352,2.300877192982456
8307,0.71,0.87,11.0,-4.68,1.0,0.0959,0.015,0.0,0.12,0.674,156.068,audio_features,spotify:track:4XhFnLgjZszxrcVctlB9fQ,https://api.spotify.com/v1/tracks/4XhFnLgjZszxrcVctlB9fQ,https://api.spotify.com/v1/audio-analysis/4XhFnLgjZszxrcVctlB9fQ,260498,4,Paq Boyz,Paq Boyz,Paq Boyz,4XhFnLgjZszxrcVctlB9fQ,spotify:artist:2QnfR3d1eWhrQf6H0lzWES,[],[''],13.0,2021-09-02,Error: No lyrics found,,,
